정류소 명,정류소 번호,정류소아이디,행정동 명,위도,경도
논현14단지등대마을휴먼시아아파트,39612.0,165000612,논현고잔동,37.40798253,126.7361741
논현1동행정복지센터,39598.0,165000598,논현1동,37.40596204,126.7293178
논현2단지범마을,39625.0,165000625,논현2동,37.403891,126.7106054
논현2동행정복지센터,39571.0,165000571,논현2동,37.40322341,126.7163726
논현2동행정복지센터,39636.0,165000636,논현2동,37.40461025,126.7179879
논현2동행정복지센터,39697.0,165000697,논현2동,37.40482825,126.7177094
논현2동행정복지센터,39572.0,165000572,논현2동,37.40337162,126.7160813
논현3단지하늘마을301동,39631.0,165000631,논현고잔동,37.40229681,126.7118223
논현3단지하늘마을302동,39624.0,165000624,논현2동,37.40366917,126.7109795
논현3단지하늘마을305동,39626.0,165000626,논현2동,37.40440843,126.7126631
논현3단지하늘마을305동,39627.0,165000627,논현2동,37.40465415,126.7125736
논현5단지달맞이마을,39079.0,165000079,논현고잔동,37.40254229,126.7187255
논현6단지어진마을한화꿈에그린A정문,39078.0,165000078,논현1동,37.4024141,126.7188328
논현8단지동산마을,39570.0,165000570,논현1동,37.40631448,126.7263636
논현8단지동산마을,39569.0,165000569,논현1동,37.40611213,126.726366
논현8단지동산마을,39104.0,165000104,논현1동,37.40477833,126.7276742
논현9단지냇마을신영지웰A,39101.0,165000101,논현1동,37.40463074,126.7276635
논현9단지냇마을신영지웰A,39603.0,165000603,논현1동,37.40276186,126.7304634
논현9단지냇마을신영지웰A,39602.0,165000602,논현1동,37.40296397,126.7301694
논현9단지냇마을신영지웰A정문,39600.0,165000600,논현고잔동,37.40413574,126.7309361
논현고잔동행정복지센터,39707.0,165000707,논현고잔동,37.3986014,126.7265473
논현단풍마을트리플에듀,39616.0,165000616,논현고잔동,37.40493513,126.7337376
논현단풍마을트리플에듀,39582.0,165000582,논현1동,37.40632757,126.7321845
논현동힐스테이트,39708.0,165000708,논현고잔동,37.39884554,126.7267881
논현사거리,39505.0,165000505,논현고잔동,37.40725714,126.7229978
논현사거리,39504.0,165000504,논현고잔동,37.40664213,126.7233794
논현센트럴뷰·에코메트로5단지,39693.0,165000693,논현고잔동,37.39902892,126.7300536
논현신일해피트리아파트,39089.0,165000089,논현1동,37.40349087,126.7222378
논현신일해피트리아파트,39088.0,165000088,논현1동,37.40368885,126.7228742
논현역,32007.0,121000013,반포1동,37.50769052,127.0228018
논현역,32008.0,121000014,논현1동,37.50660264,127.0236662
논현유승한내들,39839.0,165000839,논현고잔동,37.38577466,126.7170519
논현유승한내들,39923.0,165000923,논현고잔동,37.38555533,126.7170078
논현주공1단지,39112.0,165000112,논현2동,37.41101641,126.7134563
논현주공2단지,39106.0,165000106,논현2동,37.40986407,126.7126495
논현주공아파트(인천금융고),39096.0,165000096,논현고잔동,37.40943619,126.7108426
논현주공아파트(인천금융고),39098.0,165000098,논현2동,37.40938447,126.7114669
논현중앙공원·남동논현도서관,39604.0,165000604,논현고잔동,37.40165876,126.7268258
논현중학교,39574.0,165000574,논현고잔동,37.41036322,126.7350313
논현중학교,39573.0,165000573,논현1동,37.41004196,126.7350882
논현초등학교,39601.0,165000601,논현고잔동,37.40429209,126.7311683
논현파크포레,39649.0,165000649,논현2동,37.40668666,126.7116932
논현파크포레,39722.0,165000722,논현2동,37.40702812,126.7122105
논현포대근린공원,92056.0,165001056,논현동,37.40537341,126.7079749
논현푸르지오.유호엔시티,39822.0,165000822,논현고잔동,37.40164738,126.7385793
논현화훼단지,39830.0,165000830,남촌도림동,37.41794055,126.7150786
논현화훼단지,39831.0,165000831,남촌도림동,37.41790139,126.715533
농기계은행앞,90037.0,169001037,교동면,37.77567914,126.3056273
농기계은행앞,90036.0,169001036,교동면,37.7756804,126.3059074
농도원,43178.0,169000178,불은면,37.70760021,126.4471062
농도원,43355.0,169000355,불은면,37.7076363,126.4475744
농막골,90190.0,169001190,삼산면,37.68198761,126.3671311
농막골,90189.0,169001189,삼산면,37.68205298,126.3671812
농산물시장,40688.0,166000688,삼산1동,37.52125075,126.7468546
농어바위캠핑장,44164.0,170000164,영흥면,37.28111223,126.460175
농어바위캠핑장,44140.0,170000140,영흥면,37.28102723,126.459918
농어촌공사앞,43489.0,169000489,내가면,37.73488405,126.3900987
농어촌공사앞,43268.0,169000268,내가면,37.73498459,126.3901995
농업기술센터,43357.0,169000357,불은면,37.70176106,126.4369422
농업기술센터,43573.0,169000573,불은면,37.70175339,126.4365342
농장주유소,39508.0,165000508,간석2동,37.46806969,126.7208866
농장주유소,39472.0,165000472,간석2동,37.46816049,126.7212482
농협로타리,40251.0,166000251,부평3동,37.49155685,126.730673
농협로타리,40244.0,166000244,부평5동,37.49169794,126.72896
농협로타리,40248.0,166000248,부평3동,37.49145757,126.7307387
농협로타리,40751.0,166000751,부평5동,37.49207994,126.7288777
농협재단,28084.0,118000084,여의동,37.52335943,126.9293624
농협하나로마트,44117.0,170000117,영흥면,37.26003123,126.493617
농협하나로마트,44165.0,170000165,영흥면,37.26014823,126.493411
높은마을입구,35685.0,161000685,운북동,37.51222724,126.5383033
높은마을입구,35693.0,161000693,운북동,37.51211848,126.5383408
누촌,43238.0,169000238,양도면,37.70129407,126.401695
누촌,43360.0,169000360,양도면,37.70196359,126.399974
뉴그린아트빌,40875.0,166000875,부개1동,37.48348584,126.7360284
뉴그린아트빌,40876.0,166000876,부개1동,37.4835277,126.7358108
뉴서울1차아파트,40275.0,166000275,산곡2동,37.50129534,126.7050479
뉴서울3차아파트,41026.0,167000026,효성2동,37.52492294,126.7165685
뉴서울3차아파트,41032.0,167000032,효성2동,37.52554066,126.7174554
뉴서울3차아파트,41029.0,167000029,효성2동,37.52532267,126.717284
뉴서울6차아파트,41632.0,167000632,효성2동,37.52531101,126.7133933
뉴서울6차아파트,41635.0,167000635,효성2동,37.52552583,126.7140522
뉴서울아파트,39235.0,165000235,만수3동,37.44174201,126.7359605
뉴서울아파트,39234.0,165000234,만수3동,37.44162736,126.7362284
뉴서울아파트,40526.0,166000526,부개3동,37.50673887,126.734904
뉴서울아파트,38303.0,164000303,선학동,37.42582114,126.70045
뉴서울아파트,89071.0,168001071,가정2동,37.52486585,126.6803174
뉴서울아파트,40505.0,166000505,부개3동,37.50400924,126.7360631
뉴서울아파트,41153.0,167000153,작전1동,37.53472889,126.7339592
뉴서울아파트,40514.0,166000514,부개3동,37.50529606,126.7364697
느티나무,43182.0,169000182,양도면,37.69694957,126.4169273
느티나무,43232.0,169000232,양도면,37.6967962,126.4170228
늘목,35415.0,161000415,용유동,37.4480472,126.3903404
늘목,35414.0,161000414,용유동,37.44837068,126.3917116
늘목마을입구,35529.0,161000529,용유동,37.45285795,126.3915308
늘목마을입구,35725.0,161000725,용유동,37.45278289,126.3916239
늘목마을입구삼거리,35889.0,161000889,용유동,37.45304352,126.391471
늘목마을입구삼거리,35904.0,161000904,용유동,37.45255206,126.3912767
늘푸른벽산.서강2차,70021.0,224000384,대야동,37.44538397,126.7948746
능곡마을회관,43553.0,169000553,불은면,37.66515634,126.5072
능곡마을회관,43649.0,169000649,불은면,37.66451624,126.5069914
능골,90442.0,169001442,선원면,37.70491732,126.5060491
능미,43921.0,169000921,양도면,37.69614991,126.4197156
능미,43922.0,169000922,양도면,37.69625955,126.4197065
능안,43276.0,169000276,양도면,37.65871141,126.4263149
능안,43571.0,169000571,양도면,37.65786392,126.4264842
능촌삼거리,90370.0,169001370,불은면,37.68023803,126.498052
능촌입구,43854.0,169000854,불은면,37.67702467,126.4964371
능촌입구,43560.0,169000560,불은면,37.67723993,126.4961012
능허대공원,38777.0,164000779,옥련동,37.42246869,126.6422999
능허대공원,38567.0,164000567,옥련1동,37.42189096,126.64407
다남동소촌마을입구,41330.0,167000330,계양1동,37.57128086,126.7237343
다남동소촌마을입구,41329.0,167000329,계양1동,37.5711928,126.7237105
다남동역골입구,41333.0,167000333,계양1동,37.57066068,126.7263751
다남동역골입구,41334.0,167000334,계양1동,37.57064975,126.7262542
다남성결교회,41664.0,167000664,계양1동,37.56970963,126.7286401
다남성결교회,41665.0,167000665,계양1동,37.56966818,126.7284905
다남식당,41477.0,167000477,계양1동,37.5707481,126.7301938
다남식당,41478.0,167000478,계양1동,37.57056622,126.7298861
다리목,43717.0,169000717,양사면,37.80244236,126.3948525
다리목,43845.0,169000845,양사면,37.80271729,126.3952362
다사랑마을입구,35887.0,161000887,영종동,37.51076881,126.5393473
다사랑마을입구,35888.0,161000888,영종동,37.51079211,126.5392627
다우리농장,44083.0,170000083,영흥면,37.23704124,126.536075
다우리농장,44166.0,170000166,영흥면,37.23687535,126.5359706
다운,43605.0,169000605,하점면,37.74377508,126.3877629
다운,43822.0,169000822,하점면,37.74377479,126.3876606
다운1리,43582.0,169000582,하점면,37.7456126,126.3876456
다운1리,43821.0,169000821,하점면,37.74529743,126.3877952
다운마을,43398.0,169000398,하점면,37.7515793,126.3933134
다운마을,43824.0,169000824,하점면,37.75145818,126.3933484
다임메가타운,40870.0,166000870,일신동,37.48135234,126.7482399
다정한마을.레미안아파트,11105.0,210000201,상3동,37.51547557,126.7586698
다정한마을.레미안아파트,11099.0,210000204,상3동,37.51537613,126.7575819
단봉초등학교,42380.0,168000380,오류왕길동,37.5975418,126.6382999
단봉초등학교,42382.0,168000382,오류왕길동,37.59771837,126.6379231
달빛축제공원,38621.0,164000621,송도2동,37.40335766,126.6311648
달빛축제공원,38620.0,164000620,송도2동,37.40334355,126.63158
달빛축제공원대공연장,38733.0,164000735,송도2동,37.40594532,126.6298771
달빛축제공원대공연장,38734.0,164000736,송도2동,37.40548299,126.6297775
담방로사거리,39275.0,165000275,만수6동,37.44444973,126.7389216
담방아파트,39226.0,165000226,만수3동,37.43988182,126.7389521
당곡고개,80048.0,232000348,풍무동,37.6008994,126.7213799
당곡고개,80049.0,232000350,풍무동,37.60052898,126.7208822
당미마을,41553.0,167000553,계양1동,37.5606418,126.7582117
당미마을,41552.0,167000552,계양3동,37.56062386,126.7583958
당산리,43700.0,169000700,송해면,37.80430671,126.4538411
당산리,43450.0,169000450,송해면,37.80441473,126.4539026
당산리검문소,43752.0,169000752,송해면,37.8017338,126.4575293
당산리검문소,43699.0,169000699,송해면,37.80166905,126.4574693
당산역광역환승센터,19019.0,118000621,당산동,37.53655556,126.9031113
당산종점,43725.0,169000725,송해면,37.80685992,126.4520024
당산종점,43669.0,169000669,송해면,37.80689612,126.4520953
당산초등학교,41419.0,167000419,계양3동,37.55885019,126.7576729
당산초등학교,41418.0,167000418,계양1동,37.55915925,126.7579033
당산초등학교아래사거리,41644.0,167000644,계양1동,37.55895905,126.7610887
당산초등학교아래사거리,41645.0,167000645,계양1동,37.55879718,126.7610257
당하금호어울림1차,42435.0,168000435,원당동,37.59136246,126.6990193
당하대주파크빌,42392.0,168000392,당하동,37.5886465,126.6773899
당하동탑스빌아파트,42639.0,168000639,당하동,37.59080727,126.67317
당하동행정복지센터,42886.0,168001014,당하동,37.59193848,126.6735592
당하메디칼,42402.0,168000402,당하동,37.59199264,126.6767609
당하초등학교,42396.0,168000396,당하동,37.59063266,126.6769513
당하초등학교,42399.0,168000399,당하동,37.59089438,126.6770934
당하탑스빌아파트,42393.0,168000393,당하동,37.58939251,126.6741961
당하푸르지오,42502.0,168000502,마전동,37.59395555,126.678934
당하푸르지오,42403.0,168000403,당하동,37.59211801,126.676958
당하풍림아파트,42405.0,168000405,마전동,37.59383642,126.6767129
대경화성,39789.0,165000789,논현고잔동,37.38762522,126.6905161
대경화성,39790.0,165000790,논현고잔동,37.38737787,126.6903513
대공원고가(미정차),66008.0,277103205,문원동,37.4382032,127.0006976
대공원고가(미정차),66009.0,277103204,부림동,37.43830555,127.000079
대곶사거리,80008.0,232000283,대곶면,37.6507523,126.5834463
대곶사거리,80009.0,232000273,대곶면,37.65060608,126.5836896
대기이에스티,39013.0,165000013,논현고잔동,37.39310884,126.6811104
대덕강업앞,42759.0,168000759,오류왕길동,37.59001992,126.6494681
대동1차후문(종점),40553.0,166000553,갈산2동,37.51173202,126.7253393
대동도어(주),39983.0,165000983,송도3동,37.36098098,126.6543903
대동도어(주),39984.0,165000984,송도3동,37.36123065,126.6541308
대동아파트,39256.0,165000256,만수3동,37.44399321,126.735953
대동아파트,37042.0,163000042,학익1동,37.4399243,126.6670459
대동아파트,41172.0,167000172,작전서운동,37.53353016,126.7421609
대동아파트,40569.0,166000569,갈산2동,37.51280738,126.7259569
대동아파트,39474.0,165000474,만수3동,37.46361484,126.7371682
대동아파트,39473.0,165000473,만수3동,37.46312366,126.7366881
대동아파트,42304.0,168000304,연희동,37.54523217,126.6818097
대동아파트,37504.0,163000504,학익1동,37.44019455,126.6670138
대동아파트,42306.0,168000306,연희동,37.54545636,126.6820027
대동아파트,40491.0,166000491,부평5동,37.50419855,126.7331978
대동아파트정문앞,40277.0,210000475,부개2동,37.48973991,126.7424511
대동아파트후문,41137.0,167000137,작전서운동,37.53088757,126.7421075
대동월드,38116.0,164000116,연수2동,37.41259415,126.6812024
대동특수철강,39049.0,165000049,논현고잔동,37.39992444,126.6939705
대룡2리마을회관앞,90026.0,169001026,교동면,37.77578223,126.2834625
대룡2리마을회관앞,90027.0,169001027,교동면,37.77584706,126.2836097
대룡시장,90020.0,169001020,교동면,37.78228864,126.27927
대룡시장,90021.0,169001021,교동면,37.78236543,126.2793969
대륭맨숀,40247.0,166000247,산곡2동,37.5001567,126.702921
대륭맨숀,40242.0,166000242,부평3동,37.49976417,126.7025476
대림3차아파트301동앞,38684.0,164000686,동춘1동,37.40755586,126.6661084
대림3차아파트301동앞,38681.0,164000683,동춘1동,37.40748472,126.6658991
대림아파트,42609.0,168000609,오류왕길동,37.60106881,126.6544844
대림아파트,42610.0,168000610,오류왕길동,37.60078617,126.6546356
대림아파트,37053.0,163000053,용현5동,37.44999458,126.6360073
대림아파트,38257.0,164000257,연수3동,37.41856459,126.693103
대림아파트,40382.0,166000382,부평1동,37.50242244,126.7162745
대림아파트,37054.0,163000054,용현5동,37.44999986,126.6362177
대림아파트후문,40397.0,166000397,부평3동,37.50267783,126.7188345
대매도랑교(미정차),35847.0,161000847,운서동,37.42257781,126.434849
대명아파트,37537.0,163000537,주안2동,37.45787907,126.6713753
대명초교,80002.0,232000451,대곶면,37.64528874,126.5528672
대명초교,80003.0,232000470,대곶면,37.64594385,126.5544934
대문리고개입구,90466.0,169001466,선원면,37.72632143,126.4854579
대문리고개입구,43546.0,169000546,선원면,37.72619814,126.4854755
대문목재,89206.0,168001206,신현원창동,37.50183913,126.6111185
대문목재,89207.0,168001207,신현원창동,37.50155933,126.6111123
대문촌마을,90058.0,169001058,선원면,37.71716478,126.4868097
대문촌마을,90059.0,169001059,선원면,37.71716986,126.4862228
대박주유소,36091.0,162000091,송림4동,37.48266071,126.6516927
대부고교차로,18388.0,217000427,대부동,37.24570402,126.577533
대부관광호텔,62040.0,217000546,대부동,37.28564766,126.5722553
대부도서관,18389.0,217000429,대부동,37.24159398,126.5836035
대부도서관,18391.0,217000441,대부동,37.24177009,126.58361
대부동행정복지센터,62012.0,217000396,대부동,37.24282765,126.5849088
대부동행정복지센터,62011.0,217000395,대부동,37.24280113,126.5847423
대부중고등학교,62027.0,217000392,대부동,37.24686131,126.5770006
대부중고등학교,62028.0,217000391,대부동,37.24664596,126.5778637
대부파출소앞,62042.0,217000394,대부동,37.24590205,126.581276
대부파출소앞,62036.0,217000393,대부동,37.24567097,126.5812337
대사마을,43948.0,169000948,화도면,37.6121863,126.4564178
대사마을,43947.0,169000947,화도면,37.61194708,126.4563261
대산-기점,90259.0,169001259,강화읍,37.7800757,126.4957412
대산-종점,90261.0,169001261,강화읍,37.78006148,126.4958166
대산-회차,90260.0,169001260,강화읍,37.62706328,126.7120142
대산1리마을회관,90449.0,169001449,강화읍,37.77245466,126.4944078
대산1리마을회관,90468.0,169001468,강화읍,37.77248461,126.4944879
대산1리삼거리,90469.0,169001469,강화읍,37.76945494,126.4939319
대산1리삼거리,90450.0,169001450,강화읍,37.76948651,126.493872
대산2리마을회관,90470.0,169001470,강화읍,37.76505553,126.4878488
대산2리마을회관,90451.0,169001451,강화읍,37.76512562,126.4877735
대산리고인돌앞,90471.0,169001471,강화읍,37.76376343,126.4860082
대산리고인돌앞,90452.0,169001452,강화읍,37.76396207,126.4860702
대산침례교회앞,90465.0,169001465,강화읍,37.76188272,126.4878029
대상스틸,89007.0,168001001,불로대곡동,37.6109112,126.6795133
대성베르힐아파트(가정성당),89240.0,168001240,신현원창동,37.52284095,126.6634099
대성베르힐아파트(가정성당),89241.0,168001241,신현원창동,37.52258722,126.6645655
대성유니드아파트,40675.0,166000675,갈산1동,37.52284858,126.7320319
대성유니드아파트,40674.0,166000674,갈산1동,37.5227005,126.7320522
대신아파트,41406.0,167000406,효성1동,37.53015518,126.7119341
대신철강,42859.0,168000859,오류왕길동,37.58938136,126.6573898
대야초교.ABC학습타운입구,70017.0,224000555,대야동,37.44675731,126.7873491
대야초교.ABC학습타운입구,70020.0,224000548,대야동,37.44732274,126.787693
대양자동차학원,35073.0,161000073,연안동,37.45429484,126.6093314
대우삼환아파트,38591.0,164000591,동춘2동,37.40501127,126.6766819
대우삼환아파트,38078.0,164000078,동춘3동,37.40739486,126.6773119
대우실업,41485.0,167000485,계양1동,37.58401286,126.7469283
대우실업,41505.0,167000505,계양1동,37.58405411,126.7468866
대우아파트,38206.0,164000206,연수3동,37.41673003,126.6881056
대우아파트,40321.0,166000321,부평1동,37.49897687,126.7185918
대우아파트,40340.0,166000340,부평1동,37.49945783,126.7188928
대우아파트,38208.0,164000208,연수2동,37.41676939,126.6887845
대우자동차운전학원,42263.0,168000263,검암경서동,37.54481113,126.6482704
대우자동차운전학원,42262.0,168000262,검암경서동,37.5448117,126.6479824
대우재아파트,39703.0,165000703,구월3동,37.45356564,126.6986767
대우재아파트,39702.0,165000702,구월3동,37.45366232,126.6995132
대우푸르지오,42842.0,168000842,청라2동,37.53506433,126.6404386
대우푸르지오,42407.0,168000407,당하동,37.59359788,126.677426
대우푸르지오복합상가,39605.0,165000605,논현고잔동,37.40119512,126.7268712
대우하나아파트,89073.0,168001073,가정2동,37.52472482,126.6843769
대우하나아파트·2차리더스뷰106동,89074.0,168001074,가정2동,37.52408177,126.684312
대웅실업앞,92003.0,165001003,간석3동,37.47057154,126.7175671
대원레스피아1단지아파트,42643.0,168000643,검단1동,37.61386775,126.6594874
대원정밀,39475.0,165000475,간석2동,37.46888703,126.7200095
대월초등학교,90094.0,169001094,강화읍,37.76013072,126.4909018
대월초등학교,90095.0,169001095,강화읍,37.75999269,126.4909389
대은교회,42143.0,168000143,석남2동,37.50453903,126.672276
대인고등학교,42345.0,168000345,검암경서동,37.55792893,126.6772998
대인고등학교,42344.0,168000344,연희동,37.55707119,126.677627
대인고등학교,89490.0,168001490,검암동,37.55670721,126.6762864
대일엠앤쿡,39059.0,165000059,논현고잔동,37.40096921,126.6971795
대장간마을,43703.0,169000703,선원면,37.70736137,126.4814832
대정,90117.0,169001117,내가면,37.70456996,126.368823
대정,90118.0,169001118,내가면,37.7043748,126.3688876
대주아파트,42469.0,168000469,검단1동,37.60868087,126.6680115
대주파크빌,42466.0,168000466,검단1동,37.60954152,126.6670304
대진아파트,40415.0,166000415,청천2동,37.50509816,126.7146307
대촌,43545.0,169000545,화도면,37.63747813,126.4001763
대촌,43393.0,169000393,화도면,37.63740611,126.4000457
대촌마을,41663.0,167000663,계양1동,37.56943546,126.725563
대토단지앞,39813.0,165000813,만수4동,37.45226176,126.7376717
대한솔루션알앤디센터,39557.0,165000557,남촌도림동,37.41767118,126.7029546
대한제당,35220.0,161000220,북성동,37.47846772,126.604695
대한제당,35169.0,161000169,북성동,37.47846002,126.6044877
대현목재,89205.0,168001205,신현원창동,37.50277248,126.6082679
대화초등학교,37397.0,163000397,도화23동,37.46799592,126.668298
대화초등학교,37399.0,163000399,도화23동,37.46824197,126.667963
대흥,43194.0,169000194,양도면,37.65074409,126.4483712
대흥,43591.0,169000591,양도면,37.65058877,126.4484397
대흥식당,35688.0,161000688,운북동,37.51890806,126.5414825
대흥식당,35689.0,161000689,운북동,37.5187737,126.5414576
더리미경로당,43363.0,169000363,선원면,37.7222798,126.5105161
더리미경로당,43731.0,169000731,선원면,37.72231505,126.5105124
더리미미술관,43961.0,169000961,선원면,37.72360928,126.5082435
더리미미술관,43962.0,169000962,선원면,37.72350295,126.5081663
더리미장어마을,43680.0,169000680,선원면,37.72408881,126.513012
더리미장어마을,43864.0,169000864,선원면,37.72410496,126.5131641
더샵그린스퀘어105동,92021.0,165001021,송도3동,37.37070696,126.651286
더샵그린스퀘어107동,92022.0,165001022,송도3동,37.36978369,126.651056
더샵그린애비뉴,38486.0,164000486,송도2동,37.39892,126.6475398
더샵그린애비뉴,38510.0,164000510,송도2동,37.39958161,126.6491978
더샵그린워크1단지,38495.0,164000495,송도2동,37.39826725,126.6408812
더샵부평센트럴시티(101동),40065.0,166000065,십정1동,37.47824094,126.7019473
더샵부평센트럴시티(101동),40061.0,166000061,십정2동,37.47820368,126.7020016
더샵부평센트럴시티(127동),40050.0,166000050,십정1동,37.47646573,126.6957651
더샵센트럴시티204동,92020.0,165001020,송도3동,37.37222188,126.6492326
더샵센트럴시티205동,92019.0,165001019,송도3동,37.37298355,126.6496196
더샵송도마리나베이,38766.0,164000768,송도5동,37.40962953,126.612414
더샵송도마리나베이,38765.0,164000767,송도5동,37.41106035,126.6129046
더샵송도프라임뷰20단지,38561.0,164000561,송도4동,37.38480113,126.6293803
더샵엑스포빌리지,38480.0,164000480,송도2동,37.40131703,126.6436272
더샵퍼스트파크13단지,38601.0,164000601,송도4동,37.38845342,126.6308051
더샵퍼스트파크13단지,38602.0,164000602,송도4동,37.3886614,126.6305618
더샵하버뷰,38485.0,164000485,송도2동,37.39888505,126.6471601
더샵하버뷰,38487.0,164000487,송도2동,37.39580844,126.6444184
더샵하버뷰(D13),38453.0,164000453,송도2동,37.39739698,126.6467813
더샵하버뷰(D13),38466.0,164000466,송도2동,37.39783398,126.6475952
더샵하버뷰(D14),38454.0,164000454,송도2동,37.39662436,126.6459673
더샵하버뷰14단지,38504.0,164000504,송도2동,37.39634284,126.6459784
더월드스테이트2단지,37657.0,163000657,주안6동,37.46224215,126.6961975
더월드스테이트후문,37422.0,163000422,주안6동,37.46332415,126.6929996
더포레스트아파트,39877.0,165000877,서창2동,37.42930959,126.7441511
더포레스트아파트,39876.0,165000876,서창2동,37.42933967,126.7445183
더프라우,38410.0,164000410,송도2동,37.39710715,126.6511395
더필립요양병원,40461.0,166000461,부평5동,37.50306303,126.7311151
덕고개삼거리,43750.0,169000750,양사면,37.79768484,126.4117553
덕고개삼거리,43723.0,169000723,양사면,37.79767908,126.4112688
덕골,43397.0,169000397,화도면,37.63254784,126.4095122
덕골,43399.0,169000399,화도면,37.63243761,126.4091518
덕교3거리,35012.0,161000012,용유동,37.43999721,126.4045233
덕교동,35259.0,161000259,운서동,37.42570095,126.4227131
덕교동,35003.0,161000003,용유동,37.42788835,126.4231436
덕교동,35005.0,161000005,용유동,37.4286157,126.4238082
덕교삼거리,35214.0,161000214,용유동,37.44027205,126.4044147
덕신고등학교(강화읍교회),90228.0,169001228,강화읍,37.74630254,126.4729193
덕신고등학교(강화읍교회),90229.0,169001229,강화읍,37.74638085,126.47314
덕유마을.설악마을,55073.0,210000064,중1동,37.50858676,126.7694919
덕유마을.설악마을,11187.0,210000059,중1동,37.50940197,126.7697611
덕음,43657.0,169000657,양사면,37.79955229,126.4056673
덕응,43983.0,169000983,양사면,37.80098776,126.4053719
덕응,43986.0,169000986,양사면,37.80096742,126.405196
덕정가든,43173.0,169000173,불은면,37.69409373,126.4567005
덕정가든,43296.0,169000296,불은면,37.69399602,126.45695
덕진사거리,43870.0,169000870,불은면,37.65031363,126.5200834
덕진사거리,90310.0,169001310,불은면,37.65014445,126.5200618
덕진진,43672.0,169000672,불은면,37.6503719,126.5204804
덕진진,43637.0,169000637,불은면,37.65038837,126.5202655
덕창기계,39723.0,165000723,논현고잔동,37.38707733,126.687766
덕포리,43100.0,169000100,화도면,37.63060277,126.4497312
덕포리,43006.0,169000006,화도면,37.63045392,126.4497028
덕하교앞,43727.0,169000727,양사면,37.81228451,126.4482617
덕하교앞,43449.0,169000449,양사면,37.81239999,126.4483499
덕화2리,43468.0,169000468,양사면,37.80825461,126.4267671
덕화2리,43730.0,169000730,양사면,37.80833091,126.4267119
덕화2리마을회관,43924.0,169000924,양사면,37.81025158,126.4296727
덕화2리마을회관,43923.0,169000923,양사면,37.81017942,126.4297631
덕화3리마을회관,43609.0,169000609,양사면,37.80796917,126.4358673
덕화3리입구,43469.0,169000469,양사면,37.81081867,126.4317221
덕화3리입구,43729.0,169000729,양사면,37.81077322,126.43163
덕화교회앞,90399.0,169001399,양사면,37.80832016,126.4329593
덕화교회앞,90398.0,169001398,양사면,37.80828515,126.4328975
도간마을,43664.0,169000664,하점면,37.77882236,126.430707
도간마을,43612.0,169000612,하점면,37.77904474,126.4306169
도감말,43754.0,169000754,선원면,37.72369691,126.5022143
도감말,43733.0,169000733,선원면,37.7238978,126.5023659
도곡한신아파트,23504.0,122000381,도곡1동,37.48715969,127.0411652
도담공원.푸르지오더베뉴,89398.0,168001398,아라동,37.59804755,126.711877
도담공원.푸르지오더베뉴,89397.0,168001397,아라동,37.59777316,126.7118241
도담공원·인천이음중학교(서측),89482.0,168001482,원당동,37.59962327,126.7099921
도담공원·인천이음중학교(서측),89547.0,168001547,원당동,37.59943416,126.7098003
도두리마을,41565.0,167000565,작전서운동,37.53050468,126.741636
도두리마을,41566.0,167000566,작전서운동,37.53077735,126.7405154
도리JC(미정차),70209.0,224000209,목감동,37.3954665,126.8454726
도리JC(미정차),70203.0,277103141,목감동,37.39682019,126.8477951
도리JC(미정차),70218.0,224000218,목감동,37.39639644,126.8497779
도리JC(미정차),70215.0,277103140,목감동,37.39722075,126.8467616
도림고등학교,92066.0,165001066,서창2동,37.42099624,126.7519309
도림동고개,39161.0,165000161,남촌도림동,37.42291584,126.7326795
도림동고개,39160.0,165000160,남촌도림동,37.42309245,126.7329221
도림동입구,39140.0,165000140,남촌도림동,37.41877558,126.7082748
도림동입구,39141.0,165000141,남촌도림동,37.42110789,126.709218
도림아이파크아파트,39155.0,165000155,남촌도림동,37.4214254,126.7303684
도림육교,39154.0,165000154,남촌도림동,37.4211456,126.730234
도림주공1단지,39152.0,165000152,남촌도림동,37.41984232,126.7301489
도림주공1단지,39153.0,165000153,남촌도림동,37.41977217,126.730476
도림주공208동,39143.0,165000143,남촌도림동,37.4171758,126.7280116
도림주공208동,39142.0,165000142,남촌도림동,37.41730543,126.7276915
도림주공2단지,39149.0,165000149,남촌도림동,37.41895838,126.7290182
도림주공2단지,39146.0,165000146,남촌도림동,37.41835901,126.728855
도림주철관1공장,89307.0,168001307,검암경서동,37.55250185,126.6470114
도림주철관공업(주),42293.0,168000293,검암경서동,37.55380332,126.646976
도림포도원,39151.0,165000151,남촌도림동,37.42184223,126.7234433
도림포도원,39150.0,165000150,남촌도림동,37.42157747,126.7227035
도원고개(도원역),36001.0,162000001,금창동,37.46923218,126.6411203
도원고개(동구청방향),36170.0,162000170,금창동,37.47077462,126.6427234
도원동행정복지센터,36128.0,162000128,금창동,37.47012984,126.639368
도원동행정복지센터,35180.0,161000180,율목동,37.47023995,126.6386504
도원동행정복지센터(앞),35788.0,161000788,도원동,37.46810499,126.6376645
도원동행정복지센터(앞),35798.0,161000798,도원동,37.46809469,126.6378759
도원역(인천축구전용경기장),35176.0,161000176,도원동,37.46826448,126.6425278
도원역(인천축구전용경기장),37549.0,163000549,숭의13동,37.46812469,126.6432239
도장골삼거리,44122.0,170000122,영흥면,37.25393491,126.4767072
