버스번호,노선아이디,순번,정류소 명,정류소 번호,상_하행
52(강화),165000287,41,장촌길 입구,90379,하행
52(강화),165000287,42,교회앞,43216,하행
52(강화),165000287,43,길정저수지,90054,하행
52(강화),165000287,44,산촌마을,43217,하행
52(강화),165000287,45,신촌마을입구,90201,하행
52(강화),165000287,46,효자교앞,90199,하행
52(강화),165000287,47,예비군훈련장,43201,하행
52(강화),165000287,48,길직리입구,43313,하행
52(강화),165000287,49,호세요양원,43311,하행
52(강화),165000287,50,경기도교육청학생교육원,43222,하행
52(강화),165000287,51,불은면주민센터,43035,하행
52(강화),165000287,52,영은교회,43037,하행
52(강화),165000287,53,성터지,43038,하행
52(강화),165000287,54,백운곡,43040,하행
52(강화),165000287,55,금운교,43858,하행
52(강화),165000287,56,대장간마을,43703,하행
52(강화),165000287,57,선원면주민센터,43070,하행
52(강화),165000287,58,선원초등학교,43045,하행
52(강화),165000287,59,군인아파트,43046,하행
52(강화),165000287,60,고산촌,43544,하행
52(강화),165000287,61,찬우물,43048,하행
52(강화),165000287,62,세광아파트,43050,하행
52(강화),165000287,63,세광2차아파트,43758,하행
52(강화),165000287,64,창골,43549,하행
52(강화),165000287,65,대문리고개입구,43546,하행
52(강화),165000287,66,창2리마을회관앞,90480,하행
52(강화),165000287,67,서희스타힐스아파트,43054,하행
52(강화),165000287,68,산림조합앞,90235,하행
52(강화),165000287,69,강화장례식장,43946,하행
52(강화),165000287,70,강화군 행복센터,43055,하행
52(강화),165000287,71,강화문화원.종합전시관,43098,하행
52(강화),165000287,72,수협,43062,하행
52(강화),165000287,73,풍물시장,43941,하행
52(강화),165000287,74,강화터미널,43096,하행
53(강화),165000288,1,강화터미널,43096,상행
53(강화),165000288,2,강화군 행복센터,43055,상행
53(강화),165000288,3,강화문화원.종합전시관,43098,상행
53(강화),165000288,4,수협,43062,상행
53(강화),165000288,5,강화병원,43089,상행
53(강화),165000288,6,유성아파트,43087,상행
53(강화),165000288,7,용진주택,43085,상행
53(강화),165000288,8,현대아파트,43083,상행
53(강화),165000288,9,청소년수련관,43079,상행
53(강화),165000288,10,갑곶돈대입구,43367,상행
53(강화),165000288,11,갑곶돈대.강화전쟁박물관,43728,상행
53(강화),165000288,12,더리미장어마을,43680,상행
53(강화),165000288,13,지산입구(용진),43679,상행
53(강화),165000288,14,용진진,43639,상행
53(강화),165000288,15,용당사터,43677,상행
53(강화),165000288,16,화도돈대,43863,상행
53(강화),165000288,17,오두돈대,43536,상행
53(강화),165000288,18,오두리(넙성입구),43675,상행
53(강화),165000288,19,광성보,43674,상행
53(강화),165000288,20,광성오리,43862,상행
53(강화),165000288,21,봉골,43673,상행
53(강화),165000288,22,덕진진,43637,상행
53(강화),165000288,23,초지삼거리,43147,상행
53(강화),165000288,24,초지리,43093,상행
53(강화),165000288,25,초지진,43025,상행
53(강화),165000288,26,초지,43016,상행
53(강화),165000288,27,황산도입구,43861,상행
53(강화),165000288,28,황산도,43635,상행
53(강화),165000288,29,황산도관광밸트,43873,상행
53(강화),165000288,30,관광밸트입구,43874,상행
53(강화),165000288,31,강화갯벌장어,43671,상행
53(강화),165000288,32,장흥삼거리,43881,상행
53(강화),165000288,33,서남촌,43151,상행
53(강화),165000288,34,장흥낚시터,43890,상행
53(강화),165000288,35,장흥매점,43641,상행
53(강화),165000288,36,장안말(온천스파),43144,상행
53(강화),165000288,37,한수조경,43681,상행
53(강화),165000288,38,강화루지.강남상회,43250,상행
53(강화),165000288,39,애전마을,43682,상행
53(강화),165000288,40,쑥밭다리,43650,상행
53(강화),165000288,41,길상낚시터,43883,상행
53(강화),165000288,42,보릿고개,43517,상행
53(강화),165000288,43,전등사남문,43515,상행
53(강화),165000288,44,전등사동문,43521,상행
53(강화),165000288,45,길상보건지소,43021,상행
53(강화),165000288,46,온수리,43018,상행
53(강화),165000288,47,전등사동문,43895,하행
53(강화),165000288,48,전등사남문,43893,하행
53(강화),165000288,49,보릿고개,43880,하행
53(강화),165000288,50,길상낚시터,43149,하행
53(강화),165000288,51,쑥밭다리,43683,하행
53(강화),165000288,52,애전마을,43894,하행
53(강화),165000288,53,강화루지.강남상회,43150,하행
53(강화),165000288,54,한수조경,43882,하행
53(강화),165000288,55,장안말(온천스파),43892,하행
53(강화),165000288,56,장흥매점,43891,하행
53(강화),165000288,57,장흥낚시터,43211,하행
53(강화),165000288,58,서남촌,43640,하행
53(강화),165000288,59,장흥삼거리,43153,하행
53(강화),165000288,60,강화갯벌장어,43633,하행
53(강화),165000288,61,관광밸트입구,43875,하행
53(강화),165000288,62,황산도관광밸트,43876,하행
53(강화),165000288,63,황산도,43635,하행
53(강화),165000288,64,황산도입구,43636,하행
53(강화),165000288,65,초지대교,43017,하행
53(강화),165000288,66,초지진,43024,하행
53(강화),165000288,67,초지리,43026,하행
53(강화),165000288,68,초지삼거리,43508,하행
53(강화),165000288,69,덕진진,43672,하행
53(강화),165000288,70,봉골,43535,하행
53(강화),165000288,71,광성오리,43128,하행
53(강화),165000288,72,광성보,43674,하행
53(강화),165000288,73,오두리(넙성입구),43638,하행
53(강화),165000288,74,오두돈대,43361,하행
53(강화),165000288,75,화도돈대,43676,하행
53(강화),165000288,76,용당사터,43537,하행
53(강화),165000288,77,용진진,43678,하행
53(강화),165000288,78,지산입구(용진),43538,하행
53(강화),165000288,79,더리미장어마을,43864,하행
53(강화),165000288,80,갑곶돈대.강화전쟁박물관,43365,하행
53(강화),165000288,81,갑곶돈대입구,43726,하행
53(강화),165000288,82,청소년수련관,43078,하행
53(강화),165000288,83,현대아파트,43082,하행
53(강화),165000288,84,용진주택,43084,하행
53(강화),165000288,85,유성아파트,43086,하행
53(강화),165000288,86,강화병원,43088,하행
53(강화),165000288,87,축협,43061,하행
53(강화),165000288,88,강화문화원.종합전시관,43097,하행
53(강화),165000288,89,강화터미널,43096,하행
53A(강화),165000481,1,강화터미널,43096,상행
53A(강화),165000481,2,강화군 행복센터,43055,상행
53A(강화),165000481,3,강화문화원.종합전시관,43098,상행
53A(강화),165000481,4,수협,43062,상행
53A(강화),165000481,5,강화병원,43089,상행
53A(강화),165000481,6,유성아파트,43087,상행
53A(강화),165000481,7,용진주택,43085,상행
53A(강화),165000481,8,현대아파트,43083,상행
53A(강화),165000481,9,청소년수련관,43079,상행
53A(강화),165000481,10,갑곶돈대입구,43367,상행
53A(강화),165000481,11,갑곶돈대.강화전쟁박물관,43728,상행
53A(강화),165000481,12,더리미장어마을,43680,상행
53A(강화),165000481,13,지산입구(용진),43679,상행
53A(강화),165000481,14,용진진,43639,상행
53A(강화),165000481,15,용당사터,43677,상행
53A(강화),165000481,16,화도돈대,43863,상행
53A(강화),165000481,17,오두돈대,43536,상행
53A(강화),165000481,18,오두리(넙성입구),43675,상행
53A(강화),165000481,19,광성보,43674,상행
53A(강화),165000481,20,광성오리,43862,상행
53A(강화),165000481,21,봉골,43673,상행
53A(강화),165000481,22,덕진진,43637,상행
53A(강화),165000481,23,초지삼거리,43147,상행
53A(강화),165000481,24,초지리,43093,상행
53A(강화),165000481,25,초지진,43025,상행
53A(강화),165000481,26,초지,43016,상행
53A(강화),165000481,27,황산도입구,43861,상행
53A(강화),165000481,28,황산도,43635,상행
53A(강화),165000481,29,황산도입구,43636,하행
53A(강화),165000481,30,초지대교,43017,하행
53A(강화),165000481,31,초지진,43024,하행
53A(강화),165000481,32,신촌,43510,하행
53A(강화),165000481,33,초지큰말,43512,하행
53A(강화),165000481,34,장자말,43142,하행
53A(강화),165000481,35,장자촌,43255,하행
53A(강화),165000481,36,장안말(온천스파),43253,하행
53A(강화),165000481,37,한수조경,43681,하행
53A(강화),165000481,38,강화루지.강남상회,43250,하행
53A(강화),165000481,39,애전마을,43682,하행
53A(강화),165000481,40,쑥밭다리,43650,하행
53A(강화),165000481,41,보릿고개,43517,하행
53A(강화),165000481,42,전등사남문,43515,하행
53A(강화),165000481,43,전등사동문,43521,하행
53A(강화),165000481,44,길상보건지소,43021,하행
53A(강화),165000481,45,온수리,43018,하행
53A(강화),165000481,46,오류골,43013,하행
53A(강화),165000481,47,국제콘크리트,90050,하행
53A(강화),165000481,48,밤나무골,43023,하행
53A(강화),165000481,49,길상군립어린이집,43959,하행
53A(강화),165000481,50,초지삼거리,43112,하행
53A(강화),165000481,51,덕진진,43672,하행
53A(강화),165000481,52,봉골,43535,하행
53A(강화),165000481,53,광성오리,43128,하행
53A(강화),165000481,54,광성보,43674,하행
53A(강화),165000481,55,오두리(넙성입구),43638,하행
53A(강화),165000481,56,오두돈대,43361,하행
53A(강화),165000481,57,화도돈대,43676,하행
53A(강화),165000481,58,용당사터,43537,하행
53A(강화),165000481,59,용진진,43678,하행
53A(강화),165000481,60,지산입구(용진),43538,하행
53A(강화),165000481,61,더리미장어마을,43864,하행
53A(강화),165000481,62,갑곶돈대.강화전쟁박물관,43365,하행
53A(강화),165000481,63,갑곶돈대입구,43726,하행
53A(강화),165000481,64,청소년수련관,43078,하행
53A(강화),165000481,65,현대아파트,43082,하행
53A(강화),165000481,66,용진주택,43084,하행
53A(강화),165000481,67,유성아파트,43086,하행
53A(강화),165000481,68,강화병원,43088,하행
53A(강화),165000481,69,축협,43061,하행
53A(강화),165000481,70,강화군청,43065,하행
53A(강화),165000481,71,중앙시장,90125,하행
53A(강화),165000481,72,강화슈퍼,43068,하행
53A(강화),165000481,73,여고입구,90232,하행
53A(강화),165000481,74,강화서문,43064,하행
53A(강화),165000481,75,여고입구,90233,하행
53A(강화),165000481,76,강화슈퍼,43066,하행
53A(강화),165000481,77,중앙시장.고려궁지입구,43067,하행
53A(강화),165000481,78,강화군청,43108,하행
53A(강화),165000481,79,강화문화원.종합전시관,43097,하행
53A(강화),165000481,80,강화터미널,43096,하행
54(강화),165000289,1,강화터미널,43096,상행
54(강화),165000289,2,강화장례식장,43918,상행
54(강화),165000289,3,산림조합앞,90234,상행
54(강화),165000289,4,서희스타힐스아파트,43053,상행
54(강화),165000289,5,창2리마을회관앞,90479,상행
54(강화),165000289,6,대문리고개입구,90466,상행
54(강화),165000289,7,경기주유소,43051,상행
54(강화),165000289,8,세광2차아파트,43857,상행
54(강화),165000289,9,세광아파트,43049,상행
54(강화),165000289,10,찬우물약수터,43851,상행
54(강화),165000289,11,옥금말,43953,상행
54(강화),165000289,12,울레기,43179,상행
54(강화),165000289,13,구렁목,43951,상행
54(강화),165000289,14,강화소방서,43364,상행
54(강화),165000289,15,메제미,43598,상행
54(강화),165000289,16,안양대학교,43177,상행
54(강화),165000289,17,농도원,43178,상행
54(강화),165000289,18,중혈마을,43176,상행
54(강화),165000289,19,벌말,43175,상행
54(강화),165000289,20,하우스앞,43231,상행
54(강화),165000289,21,덕정가든,43173,상행
54(강화),165000289,22,옹장골,43171,상행
54(강화),165000289,23,박공현,43294,상행
54(강화),165000289,24,삼동암리마을회관,43169,상행
54(강화),165000289,25,도장재마을,43225,상행
54(강화),165000289,26,재활용품수집장,43165,상행
54(강화),165000289,27,불은파출소,43036,상행
54(강화),165000289,28,두운1리마을회관앞,90047,상행
54(강화),165000289,29,불은초등학교,43530,상행
54(강화),165000289,30,고능리입구,43291,상행
54(강화),165000289,31,두두미마을,43869,상행
54(강화),165000289,32,조광교회입구,43868,상행
54(강화),165000289,33,아침가리마을회관,43867,상행
54(강화),165000289,34,고잔마을,43532,상행
54(강화),165000289,35,사슴농장,43866,상행
54(강화),165000289,36,고능리공소,90208,상행
54(강화),165000289,37,고능종점(지래),43865,상행
54(강화),165000289,38,고능리공소,90209,하행
54(강화),165000289,39,사슴농장,43531,하행
54(강화),165000289,40,고잔마을,43284,하행
54(강화),165000289,41,아침가리마을회관,43287,하행
54(강화),165000289,42,조광교회입구,43533,하행
54(강화),165000289,43,두두미마을,43289,하행
54(강화),165000289,44,고능리입구,43534,하행
54(강화),165000289,45,불은초등학교,43293,하행
54(강화),165000289,46,두운1리마을회관앞,90048,하행
54(강화),165000289,47,불은면주민센터,43035,하행
54(강화),165000289,48,도장재마을,43167,하행
54(강화),165000289,49,삼동암리마을회관,43227,하행
54(강화),165000289,50,박공현,43228,하행
54(강화),165000289,51,옹장골,43230,하행
54(강화),165000289,52,덕정가든,43296,하행
54(강화),165000289,53,하우스앞,43174,하행
54(강화),165000289,54,벌말,43297,하행
54(강화),165000289,55,중혈마을,43299,하행
54(강화),165000289,56,농도원,43355,하행
54(강화),165000289,57,안양대학교,43301,하행
54(강화),165000289,58,메제미,43302,하행
54(강화),165000289,59,강화소방서,43587,하행
54(강화),165000289,60,구렁목,43950,하행
54(강화),165000289,61,울레기,43548,하행
54(강화),165000289,62,옥금말,43952,하행
54(강화),165000289,63,찬우물,43048,하행
54(강화),165000289,64,세광아파트,43050,하행
54(강화),165000289,65,세광2차아파트,43758,하행
54(강화),165000289,66,창골,43549,하행
54(강화),165000289,67,대문리고개입구,43546,하행
54(강화),165000289,68,창2리마을회관앞,90480,하행
54(강화),165000289,69,서희스타힐스아파트,43054,하행
54(강화),165000289,70,산림조합앞,90235,하행
54(강화),165000289,71,강화장례식장,43946,하행
54(강화),165000289,72,강화군 행복센터,43055,하행
54(강화),165000289,73,강화문화원.종합전시관,43098,하행
54(강화),165000289,74,수협,43062,하행
54(강화),165000289,75,풍물시장,43941,하행
54(강화),165000289,76,강화터미널,43096,하행
55(강화),165000290,1,강화터미널,43096,상행
55(강화),165000290,2,강화장례식장,43918,상행
55(강화),165000290,3,산림조합앞,90234,상행
55(강화),165000290,4,서희스타힐스아파트,43053,상행
55(강화),165000290,5,창2리마을회관앞,90479,상행
55(강화),165000290,6,대문리고개입구,90466,상행
55(강화),165000290,7,경기주유소,43051,상행
55(강화),165000290,8,세광2차아파트,43857,상행
55(강화),165000290,9,세광아파트,43049,상행
55(강화),165000290,10,찬우물약수터,43851,상행
55(강화),165000290,11,고산촌,43779,상행
55(강화),165000290,12,군인아파트,43047,상행
55(강화),165000290,13,선원초등학교,43044,상행
55(강화),165000290,14,선원면주민센터,43042,상행
55(강화),165000290,15,수부촌,43041,상행
55(강화),165000290,16,금운교,43298,상행
55(강화),165000290,17,백운곡,43295,상행
55(강화),165000290,18,성터지,43039,상행
55(강화),165000290,19,영은교회,43139,상행
55(강화),165000290,20,불은파출소,43036,상행
55(강화),165000290,21,두운1리마을회관앞,90047,상행
55(강화),165000290,22,불은초등학교,43530,상행
55(강화),165000290,23,고능리입구,43291,상행
55(강화),165000290,24,장안마을,43855,상행
55(강화),165000290,25,장안촌동쪽,43933,상행
55(강화),165000290,26,능촌입구,43854,상행
55(강화),165000290,27,가나안마을앞,43904,상행
55(강화),165000290,28,오두마을입구,43647,상행
55(강화),165000290,29,안산마을,43138,상행
55(강화),165000290,30,오두리종점,43529,상행
55(강화),165000290,31,오성교회,43853,상행
55(강화),165000290,32,북성마을,43528,상행
55(강화),165000290,33,향나무골,43648,상행
55(강화),165000290,34,능곡마을회관,43649,상행
55(강화),165000290,35,구재이,43551,상행
55(강화),165000290,36,신현노인회관,43527,상행
55(강화),165000290,37,황골마을,43135,상행
55(강화),165000290,38,은하목장앞,43852,상행
55(강화),165000290,39,솔정정미소,43130,상행
55(강화),165000290,40,솔정마을,43872,상행
55(강화),165000290,41,솔정,43871,상행
55(강화),165000290,42,덕진사거리,90310,상행
55(강화),165000290,43,초지삼거리,43147,상행
55(강화),165000290,44,길상군립어린이집,43960,상행
55(강화),165000290,45,밤나무골,43022,상행
55(강화),165000290,46,국제콘크리트,90051,상행
55(강화),165000290,47,오류골,43014,상행
55(강화),165000290,48,공설운동장,43091,상행
55(강화),165000290,49,길상보건지소,43021,상행
55(강화),165000290,50,온수리,43018,상행
55(강화),165000290,51,공설운동장,43092,하행
55(강화),165000290,52,오류골,43013,하행
55(강화),165000290,53,국제콘크리트,90050,하행
55(강화),165000290,54,밤나무골,43023,하행
55(강화),165000290,55,길상군립어린이집,43959,하행
55(강화),165000290,56,초지삼거리,43112,하행
55(강화),165000290,57,덕진사거리,43870,하행
55(강화),165000290,58,솔정,43526,하행
55(강화),165000290,59,솔정마을,43129,하행
55(강화),165000290,60,솔정정미소,43134,하행
55(강화),165000290,61,은하목장앞,43274,하행
55(강화),165000290,62,황골마을,43277,하행
55(강화),165000290,63,신현노인회관,43279,하행
55(강화),165000290,64,구재이,43282,하행
55(강화),165000290,65,능곡마을회관,43553,하행
55(강화),165000290,66,향나무골,43131,하행
55(강화),165000290,67,북성마을,43136,하행
55(강화),165000290,68,오성교회,43555,하행
55(강화),165000290,69,오두리종점,43137,하행
55(강화),165000290,70,안산마을,43132,하행
55(강화),165000290,71,오두마을입구,43557,하행
55(강화),165000290,72,가나안마을앞,43905,하행
55(강화),165000290,73,능촌입구,43560,하행
55(강화),165000290,74,경전말,43934,하행
55(강화),165000290,75,장안마을,43133,하행
55(강화),165000290,76,고능리입구,43534,하행
55(강화),165000290,77,불은초등학교,43293,하행
55(강화),165000290,78,두운1리마을회관앞,90048,하행
55(강화),165000290,79,불은면주민센터,43035,하행
55(강화),165000290,80,영은교회,43037,하행
55(강화),165000290,81,성터지,43038,하행
55(강화),165000290,82,백운곡,43040,하행
55(강화),165000290,83,금운교,43858,하행
55(강화),165000290,84,대장간마을,43703,하행
55(강화),165000290,85,선원면주민센터,43070,하행
55(강화),165000290,86,선원초등학교,43045,하행
55(강화),165000290,87,군인아파트,43046,하행
55(강화),165000290,88,고산촌,43544,하행
55(강화),165000290,89,찬우물,43048,하행
55(강화),165000290,90,세광아파트,43050,하행
55(강화),165000290,91,세광2차아파트,43758,하행
55(강화),165000290,92,창골,43549,하행
55(강화),165000290,93,대문리고개입구,43546,하행
55(강화),165000290,94,창2리마을회관앞,90480,하행
55(강화),165000290,95,서희스타힐스아파트,43054,하행
55(강화),165000290,96,산림조합앞,90235,하행
55(강화),165000290,97,강화장례식장,43946,하행
55(강화),165000290,98,강화군 행복센터,43055,하행
55(강화),165000290,99,강화문화원.종합전시관,43098,하행
55(강화),165000290,100,수협,43062,하행
55(강화),165000290,101,풍물시장,43941,하행
55(강화),165000290,102,강화터미널,43096,하행
57(강화),165000292,1,강화터미널,43096,상행
57(강화),165000292,2,강화장례식장,43918,상행
57(강화),165000292,3,산림조합앞,90234,상행
57(강화),165000292,4,서희스타힐스아파트,43053,상행
57(강화),165000292,5,창2리마을회관앞,90479,상행
57(강화),165000292,6,대문리고개입구,90466,상행
57(강화),165000292,7,경기주유소,43051,상행
57(강화),165000292,8,세광2차아파트,43857,상행
57(강화),165000292,9,세광아파트,43049,상행
57(강화),165000292,10,찬우물약수터,43851,상행
57(강화),165000292,11,고산촌,43779,상행
57(강화),165000292,12,군인아파트,43047,상행
57(강화),165000292,13,선원초등학교,43044,상행
57(강화),165000292,14,선원면주민센터,43042,상행
57(강화),165000292,15,수부촌,43041,상행
57(강화),165000292,16,금운교,43298,상행
57(강화),165000292,17,백운곡,43295,상행
57(강화),165000292,18,성터지,43039,상행
57(강화),165000292,19,영은교회,43139,상행
57(강화),165000292,20,불은파출소,43036,상행
57(강화),165000292,21,두운리,43034,상행
57(강화),165000292,22,옥골.옥토끼우주센터,43033,상행
57(강화),165000292,23,목비고개,43272,상행
57(강화),165000292,24,이규보묘입구,90389,상행
57(강화),165000292,25,길직리,43031,상행
57(강화),165000292,26,마그네사거리,43030,상행
57(강화),165000292,27,마그네다리,43158,상행
57(강화),165000292,28,방죽말,43027,상행
57(강화),165000292,29,길상보건지소,43021,상행
57(강화),165000292,30,온수리,43018,상행
57(강화),165000292,31,공설운동장,43092,상행
57(강화),165000292,32,오류골,43013,상행
57(강화),165000292,33,국제콘크리트,90050,상행
57(강화),165000292,34,밤나무골,43023,상행
57(강화),165000292,35,길상군립어린이집,43959,상행
57(강화),165000292,36,초지삼거리,43112,상행
57(강화),165000292,37,초지리,43093,상행
57(강화),165000292,38,신촌,43510,상행
57(강화),165000292,39,초지큰말,43512,상행
57(강화),165000292,40,장자말,43142,상행
57(강화),165000292,41,장자촌,43255,상행
57(강화),165000292,42,장안말(온천스파),43253,상행
57(강화),165000292,43,장자촌,43141,하행
57(강화),165000292,44,장자말,43257,하행
57(강화),165000292,45,초지큰말,43260,하행
57(강화),165000292,46,신촌,43146,하행
57(강화),165000292,47,초지리,43026,하행
57(강화),165000292,48,초지삼거리,43508,하행
57(강화),165000292,49,길상군립어린이집,43960,하행
57(강화),165000292,50,밤나무골,43022,하행
57(강화),165000292,51,국제콘크리트,90051,하행
57(강화),165000292,52,오류골,43014,하행
57(강화),165000292,53,공설운동장,43091,하행
57(강화),165000292,54,온수리,43020,하행
57(강화),165000292,55,길상보건지소,43069,하행
57(강화),165000292,56,방죽말,43214,하행
57(강화),165000292,57,마그네,43028,하행
57(강화),165000292,58,마그네사거리,43029,하행
57(강화),165000292,59,길직1리,43270,하행
57(강화),165000292,60,신현리입구,90062,하행
57(강화),165000292,61,이규보묘입구,90065,하행
57(강화),165000292,62,목비고개,43032,하행
57(강화),165000292,63,옥골.옥토끼우주센터,43561,하행
57(강화),165000292,64,두운리,43540,하행
57(강화),165000292,65,불은면주민센터,43035,하행
57(강화),165000292,66,영은교회,43037,하행
57(강화),165000292,67,성터지,43038,하행
57(강화),165000292,68,백운곡,43040,하행
57(강화),165000292,69,금운교,43858,하행
57(강화),165000292,70,대장간마을,43703,하행
57(강화),165000292,71,선원면주민센터,43070,하행
57(강화),165000292,72,선원초등학교,43045,하행
57(강화),165000292,73,군인아파트,43046,하행
57(강화),165000292,74,고산촌,43544,하행
57(강화),165000292,75,찬우물,43048,하행
57(강화),165000292,76,세광아파트,43050,하행
57(강화),165000292,77,세광2차아파트,43758,하행
57(강화),165000292,78,창골,43549,하행
57(강화),165000292,79,대문리고개입구,43546,하행
57(강화),165000292,80,창2리마을회관앞,90480,하행
57(강화),165000292,81,서희스타힐스아파트,43054,하행
57(강화),165000292,82,산림조합앞,90235,하행
57(강화),165000292,83,강화장례식장,43946,하행
57(강화),165000292,84,강화군 행복센터,43055,하행
57(강화),165000292,85,강화문화원.종합전시관,43098,하행
57(강화),165000292,86,수협,43062,하행
57(강화),165000292,87,풍물시장,43941,하행
57(강화),165000292,88,강화터미널,43096,하행
58(강화),165000466,1,강화터미널,43096,상행
58(강화),165000466,2,강화장례식장,43918,상행
58(강화),165000466,3,산림조합앞,90234,상행
58(강화),165000466,4,서희스타힐스아파트,43053,상행
58(강화),165000466,5,창2리마을회관앞,90479,상행
58(강화),165000466,6,대문리고개입구,90466,상행
58(강화),165000466,7,경기주유소,43051,상행
58(강화),165000466,8,세광2차아파트,43857,상행
58(강화),165000466,9,세광아파트,43049,상행
58(강화),165000466,10,찬우물약수터,43851,상행
58(강화),165000466,11,고산촌,43779,상행
58(강화),165000466,12,군인아파트,43047,상행
58(강화),165000466,13,선원초등학교,43044,상행
58(강화),165000466,14,선원면주민센터,43042,상행
58(강화),165000466,15,수부촌,43041,상행
58(강화),165000466,16,금운교,43298,상행
58(강화),165000466,17,백운곡,43295,상행
58(강화),165000466,18,성터지,43039,상행
58(강화),165000466,19,영은교회,43139,상행
58(강화),165000466,20,불은파출소,43036,상행
58(강화),165000466,21,두운리,43034,상행
58(강화),165000466,22,옥골.옥토끼우주센터,43033,상행
58(강화),165000466,23,목비고개,43272,상행
58(강화),165000466,24,이규보묘입구,90389,상행
58(강화),165000466,25,길직리,43031,상행
58(강화),165000466,26,마그네사거리,43030,상행
58(강화),165000466,27,마그네다리,43158,상행
58(강화),165000466,28,방죽말,43027,상행
58(강화),165000466,29,길상면주민복합센터,90409,상행
58(강화),165000466,30,강화군노인문화센터,90373,상행
58(강화),165000466,31,건일아파트,43094,상행
58(강화),165000466,32,온수시장,43019,상행
58(강화),165000466,33,온수리,43018,상행
58(강화),165000466,34,전등사동문,43895,상행
58(강화),165000466,35,전등사남문,43893,상행
58(강화),165000466,36,보릿고개,43880,상행
58(강화),165000466,37,로얄호텔,43542,상행
58(강화),165000466,38,길상교회,43701,상행
58(강화),165000466,39,동들머리,43885,상행
58(강화),165000466,40,선동,43248,상행
58(강화),165000466,41,밝게,43991,상행
58(강화),165000466,42,치마바위,43247,상행
58(강화),165000466,43,수양관,43245,상행
58(강화),165000466,44,선두4리마을회관,43644,상행
58(강화),165000466,45,구선택초교,43896,상행
58(강화),165000466,46,돈대마을,43926,상행
58(강화),165000466,47,가천의대,43237,상행
58(강화),165000466,48,산뒤,43235,상행
58(강화),165000466,49,선두5리어판장입구,90131,상행
58(강화),165000466,50,택리,43859,상행
58(강화),165000466,51,택리교회,43229,상행
58(강화),165000466,52,동검리입구,43877,상행
58(강화),165000466,53,장흥리종점,43643,상행
58(강화),165000466,54,장흥삼거리,43881,하행
58(강화),165000466,55,서남촌,43151,하행
58(강화),165000466,56,장흥낚시터,43890,하행
58(강화),165000466,57,장흥매점,43641,하행
58(강화),165000466,58,장안말(온천스파),43144,하행
58(강화),165000466,59,한수조경,43681,하행
58(강화),165000466,60,강화루지.강남상회,43250,하행
58(강화),165000466,61,애전마을,43682,하행
58(강화),165000466,62,쑥밭다리,43650,하행
58(강화),165000466,63,길상낚시터,43883,하행
58(강화),165000466,64,보릿고개,43517,하행
58(강화),165000466,65,전등사남문,43515,하행
58(강화),165000466,66,전등사동문,43521,하행
58(강화),165000466,67,온수리,43020,하행
58(강화),165000466,68,온수시장,43019,하행
58(강화),165000466,69,건일아파트,43094,하행
58(강화),165000466,70,강화군노인문화센터,90374,하행
58(강화),165000466,71,길상면주민복합센터,90410,하행
58(강화),165000466,72,방죽말,43214,하행
58(강화),165000466,73,마그네,43028,하행
58(강화),165000466,74,마그네사거리,43029,하행
58(강화),165000466,75,길직1리,43270,하행
58(강화),165000466,76,이규보묘입구,90065,하행
58(강화),165000466,77,목비고개,43032,하행
58(강화),165000466,78,옥골.옥토끼우주센터,43561,하행
58(강화),165000466,79,두운리,43540,하행
58(강화),165000466,80,불은면주민센터,43035,하행
58(강화),165000466,81,영은교회,43037,하행
58(강화),165000466,82,성터지,43038,하행
58(강화),165000466,83,백운곡,43040,하행
58(강화),165000466,84,금운교,43858,하행
58(강화),165000466,85,대장간마을,43703,하행
58(강화),165000466,86,선원면주민센터,43070,하행
58(강화),165000466,87,선원초등학교,43045,하행
58(강화),165000466,88,군인아파트,43046,하행
58(강화),165000466,89,고산촌,43544,하행
58(강화),165000466,90,찬우물,43048,하행
58(강화),165000466,91,세광아파트,43050,하행
58(강화),165000466,92,세광2차아파트,43758,하행
58(강화),165000466,93,창골,43549,하행
58(강화),165000466,94,대문리고개입구,43546,하행
58(강화),165000466,95,창2리마을회관앞,90480,하행
58(강화),165000466,96,서희스타힐스아파트,43054,하행
58(강화),165000466,97,산림조합앞,90235,하행
58(강화),165000466,98,강화장례식장,43946,하행
58(강화),165000466,99,강화군 행복센터,43055,하행
58(강화),165000466,100,강화문화원.종합전시관,43098,하행
58(강화),165000466,101,수협,43062,하행
58(강화),165000466,102,풍물시장,43941,하행
58(강화),165000466,103,강화터미널,43096,하행
59(강화),165000467,1,강화터미널,43096,상행
59(강화),165000467,2,강화장례식장,43918,상행
59(강화),165000467,3,산림조합앞,90234,상행
59(강화),165000467,4,서희스타힐스아파트,43053,상행
59(강화),165000467,5,창2리마을회관앞,90479,상행
59(강화),165000467,6,대문리고개입구,90466,상행
59(강화),165000467,7,경기주유소,43051,상행
59(강화),165000467,8,세광2차아파트,43857,상행
59(강화),165000467,9,세광아파트,43049,상행
59(강화),165000467,10,찬우물약수터,43851,상행
59(강화),165000467,11,고산촌,43779,상행
59(강화),165000467,12,군인아파트,43047,상행
59(강화),165000467,13,선원초등학교,43044,상행
59(강화),165000467,14,선원면주민센터,43042,상행
59(강화),165000467,15,수부촌,43041,상행
59(강화),165000467,16,금운교,43298,상행
59(강화),165000467,17,백운곡,43295,상행
59(강화),165000467,18,성터지,43039,상행
